url,source
https://nbcnews.com/world/africa/us-sanctions-firms-allegedly-recruiting-colombian-mercenaries-sudan-rcna340773,NBC
https://nbcnews.com/world/russia/putins-new-critics-celebrity-influencers-warning-russians-might-snap-rcna332146,NBC
https://nbcnews.com/world/iran/iran-reimposes-strict-control-strait-hormuz-citing-continued-us-naval-rcna340765,NBC
https://nbcnews.com/politics/2026-election/republicans-rush-close-gap-final-stretch-virginia-redistricting-rcna331803,NBC
https://nbcnews.com/world/united-kingdom/starmers-mandelson-nightmare-never-ends-time-may-cost-job-uk-leader-rcna340763,NBC
https://nbcnews.com/politics/donald-trump/trump-irs-talks-resolve-10-billion-lawsuit-tax-records-leak-rcna333854,NBC
https://nbcnews.com/politics/donald-trump/trump-says-review-ufo-files-found-interesting-documents-rcna333389,NBC
https://nbcnews.com/politics/2026-election/maine-governor-janet-mills-undecided-signing-bill-banning-data-centers-rcna332400,NBC
https://nbcnews.com/politics/politics-news/iran-war-collides-mamdanis-message-high-costs-politics-desk-rcna332395,NBC
https://nbcnews.com/politics/congress/congress-isnt-enough-protect-staff-sexual-misconduct-lawmakers-say-rcna332380,NBC
https://nbcnews.com/pop-culture/pop-culture-news/caroline-kennedy-was-laughing-hard-portrayal-love-story-son-jack-schlo-rcna332353,NBC
https://nbcnews.com/politics/trump-administration/trump-expected-nominate-ousted-fema-chief-cameron-hamilton-rcna332314,NBC
https://nbcnews.com/business/markets/oil-prices-plunge-stocks-jump-hormuz-open-iran-war-rcna332321,NBC
https://nbcnews.com/world/pope-leo-xiv/pope-leo-xiv-greeted-crowd-cameroon-attacks-uneven-distribution-rcna332305,NBC
https://nbcnews.com/tech/security/was-detained-ramadan-eight-days-later-family-collected-body-rcna265834,NBC
https://nbcnews.com/politics/politics-news/acting-ice-director-todd-lyons-leaving-department-homeland-security-rcna332282,NBC
https://nbcnews.com/politics/2026-election/democrat-analilia-mejia-wins-new-jersey-special-house-election-rcna267426,NBC
https://nbcnews.com/science/space/artemis-ii-astronauts-describe-return-earth-nasa-moon-mission-rcna331910,NBC
https://nbcnews.com/health/health-news/kennedy-announces-policy-changes-faces-criticism-house-hearings-rcna332249,NBC
https://nbcnews.com/politics/trump-administration/hegseth-attacks-unpatriotic-media-compares-reporters-jewish-biblical-g-rcna332227,NBC
https://nbcnews.com/business/media/david-ellison-paramount-warner-bros-discovery-merger-cinemacon-rcna332223,NBC
https://nbcnews.com/world/middle-east/trump-announces-israel-lebanon-ceasefire-hezbollah-rcna331999,NBC
https://nbcnews.com/news/us-news/navy-reservist-caught-murder-wife-rcna332147,NBC
https://nbcnews.com/world/ukraine/russia-drone-missile-attack-ukraine-kyiv-iran-war-air-defenses-rcna332101,NBC
https://nbcnews.com/tech/tech-news/age-verification-laws-advocates-express-concerns-rcna331835,NBC
https://nbcnews.com/business/markets/sp-500-hits-new-high-iran-war-rcna331900,NBC
https://nbcnews.com/tech/tech-news/allbirds-buzzy-shoe-startup-pivots-ai-rcna331943,NBC
https://nbcnews.com/world/africa/pope-leo-trump-feud-iran-war-algeria-africa-trip-st-augustine-rcna331680,NBC
https://nbcnews.com/business/economy/justice-department-tour-fed-renovation-rcna331878,NBC
https://nbcnews.com/science/space/nasa-investigates-artemis-ii-spacecraft-heat-shield-rcna331593,NBC
https://nbcnews.com/business/markets/oil-prices-may-starting-come-worrisome-reason-rcna331690,NBC
https://nbcnews.com/business/business-news/trump-crypto-world-liberty-justin-sun-rcna331555,NBC
https://nbcnews.com/business/media/hollywood-letter-paramount-warner-bros-merger-rcna331499,NBC
https://nbcnews.com/business/markets/oil-prices-surge-trump-says-us-will-blockade-strait-hormuz-rcna330824,NBC
https://nbcnews.com/news/us-news/artemis-ii-astronauts-speak-after-nasa-flight-moon-rcna301628,NBC
https://nbcnews.com/science/space/photos-nasa-artemis-ii-moon-mission-rcna266561,NBC
https://nbcnews.com/health/health-news/americans-are-eating-meat-industrys-health-claims-rcna267122,NBC
https://nbcnews.com/science/space/artemis-ii-astronauts-return-nasa-moon-mission-rcna273651,NBC
https://nbcnews.com/tech/innovation/ai-store-sf-san-francisco-bay-area-andon-labs-market-boss-rcna267013,NBC
https://nbcnews.com/business/economy/march-inflation-report-iran-war-gas-prices-rcna267535,NBC
https://nbcnews.com/politics/donald-trump/president-bashes-maga-media-figures-iran-war-criticism-tucker-carlson-rcna267716,NBC
https://nbcnews.com/science/space/artemis-ii-nasa-moon-mission-landing-heat-shield-risk-rcna267170,NBC
https://nbcnews.com/science/science-news/chimpanzee-study-infighting-violent-attacks-rcna267179,NBC
https://nbcnews.com/sports/nfl/justice-department-investigating-nfl-subscription-fees-source-says-rcna267454,NBC
https://nbcnews.com/business/energy/oil-prices-iran-ceasefire-doubts-rcna267421,NBC
https://nbcnews.com/business/economy/trump-tax-law-tips-overtime-social-security-outcome-wealthy-reality-rcna266612,NBC
https://nbcnews.com/news/us-news/coast-guard-opens-criminal-investigation-american-woman-missing-bahama-rcna267373,NBC
https://nbcnews.com/data-graphics/gas-prices-iran-war-state-national-cost-trump-rcna265835,NBC
https://nbcnews.com/news/us-news/artemis-crew-propose-name-moon-crater-astronauts-late-wife-emotional-m-rcna267093,NBC
https://nbcnews.com/science/space/photos-nasa-artemis-ii-moon-rcna266560,NBC
https://nbcnews.com/science/space/artemis-ii-astronauts-moon-lunar-sphere-influence-nasa-rcna266631,NBC
https://nbcnews.com/science/space/artemis-ii-astronauts-interview-space-moon-far-side-nasa-rcna266564,NBC
https://nbcnews.com/science/space/photos-artemis-moon-earth-space-rcna266665,NBC
https://nbcnews.com/science/science-news/native-americans-dice-games-probability-study-rcna266426,NBC
https://nbcnews.com/science/space/artemis-ii-astronauts-moon-path-toilet-email-issues-rcna266448,NBC
https://nbcnews.com/science/space/nasa-artemis-ii-moon-mission-schedule-timeline-astronauts-rcna255635,NBC
https://nbcnews.com/science/space/nasa-artemis-ii-moon-launch-florida-visitors-excitement-rcna255634,NBC
https://nbcnews.com/science/space/artemis-ii-astronauts-names-who-are-nasa-moon-mission-rcna265105,NBC
https://nbcnews.com/science/space/artemis-ii-nasa-moon-launch-time-astronauts-how-watch-what-know-rcna255627,NBC
https://nbcnews.com/data-graphics/trump-approval-rating-poll-president-second-term-rcna202372,NBC
https://nbcnews.com/world/russia-ukraine-news,NBC
https://nbcnews.com/world/middle-east/hezbollah-irans-powerful-proxy-lebanon-rcna341015,NBC
https://nbcnews.com/world/israel/israel-lebanon-border-escalating-war-felt-unevenly-rcna331683,NBC
https://nbcnews.com/world/iran-war,NBC
https://nbcnews.com/world/europe/rat-poison-found-hipp-baby-food-jar-austria-police-say-rcna340847,NBC
https://nbcnews.com/world/europe/nathalie-baye-french-actor-known-warmth-versatility-dies-77-rcna340848,NBC
https://nbcnews.com/world/canada/mark-carney-says-canadas-economic-ties-us-are-weakness-must-corrected-rcna340935,NBC
https://nbcnews.com/world/asia/north-korea-tests-cluster-munitions-launch-observed-kim-daughter-rcna340936,NBC
https://nbcnews.com/world/asia/fire-destroys-1000-homes-malaysian-coastal-village-borneo-island-rcna340934,NBC
https://nbcnews.com/world/asia/airline-adding-bunk-beds-economy-travelers-bans-snacks-smells-cuddling-rcna332293,NBC
https://nbcnews.com/tech/internet/vookum-watch-influencer-jail-facebook-scam-rcna264494,NBC
https://nbcnews.com/tech/cyber-security,NBC
https://nbcnews.com/subscriber/home,NBC
https://nbcnews.com/subscribe/supplemental-terms,NBC
https://nbcnews.com/sports/world-cup/path-to-glory,NBC
https://nbcnews.com/sports/world-cup,NBC
https://nbcnews.com/sports/sports/matt-fitzpatrick-delivers-another-playoff-winner-to-beat-scottie-scheffler-at-rbc-heritage-ncna1431446,NBC
https://nbcnews.com/sports/olympics/sign-sports-desk-reporting-olympics-super-bowl-world-cup-rcna256648,NBC
https://nbcnews.com/sports/nfl/chris-simms-final-2026-nfl-mock-draft-jets-pick-arvell-reese-commanders-trade-up-for-carnell-tate-ncna1431507,NBC
https://nbcnews.com/sports/nba/five-takeaways-from-first-weekend-of-2026-nba-playoffs-detroit-shouldnt-panic-yet-ncna1431506,NBC
https://nbcnews.com/select/tech/personal-tech,NBC
https://nbcnews.com/select/deal-of-the-day,NBC
https://nbcnews.com/pop-culture/pop-culture-news/strokes-condemns-us-foreign-intervention-coachella-rcna340878,NBC
https://nbcnews.com/pop-culture/pop-culture-news/lee-cronins-mummy-no-match-super-mario-hail-mary-box-office-rcna340941,NBC
https://nbcnews.com/pop-culture/pop-culture-news/eddie-murphy-receives-life-achievement-award-afi-rcna340852,NBC
https://nbcnews.com/pop-culture/pop-culture-news/cher-files-conservatorship-son-elijah-blue-rcna340851,NBC
https://nbcnews.com/politics/white-house,NBC
https://nbcnews.com/politics/trump-tariffs,NBC
https://nbcnews.com/politics/trump-administration/us-military-strike-alleged-drug-boat-kills-3-caribbean-sea-rcna340915,NBC
https://nbcnews.com/politics/trump-administration/excutive-order-psychedelic-drugs-ibogaine-mental-health-research-rcna340790,NBC
https://nbcnews.com/politics/supreme-court,NBC
https://nbcnews.com/politics/politics-news/jenna-bush-hager-presidents-bush-clinton-obama-biden-250th-anniversary-rcna340951,NBC
https://nbcnews.com/politics/justice-department/fbi-warns-parents-violent-764-group-targeting-children-online-rcna267451,NBC
https://nbcnews.com/politics/justice-department,NBC
https://nbcnews.com/politics/immigration,NBC
https://nbcnews.com/politics/elections/group-chats-meetings-republicans-are-privately-petrified-iran-war-cost-rcna273642,NBC
https://nbcnews.com/politics/elections/democrats-want-full-2024-election-autopsy-released-no-matter-findings-rcna331464,NBC
https://nbcnews.com/politics/elections,NBC
https://nbcnews.com/politics/donald-trump/new-poll-trump-support-young-americans-significantly-changing-rcna331463,NBC
https://nbcnews.com/politics/donald-trump,NBC
https://nbcnews.com/politics/congress,NBC
https://nbcnews.com/politics/2026-election,NBC
https://nbcnews.com/politics/2024-election/vote-watch,NBC
https://nbcnews.com/news/us-news/weekend-rundown-april-19-rcna332387,NBC
https://nbcnews.com/news/us-news/us-iran-swap-threats-mass-shooting-louisiana-morning-rundown-rcna340829,NBC
https://nbcnews.com/news/us-news/students-injured-shooting-university-iowa-rcna340850,NBC
https://nbcnews.com/news/us-news/omaha-toddler-walmart-kidnapping-attempt-woman-shot-noemi-guzman-rcna332022,NBC
https://nbcnews.com/news/us-news/louisiana-shreveport-mass-shooting-rcna340868,NBC
https://nbcnews.com/news/us-news/los-angeles-woman-arrested-iranian-arms-trafficking-charge-rcna340932,NBC
https://nbcnews.com/news/us-news/hot-air-balloon-lands-california-backyard-rcna340858,NBC
https://nbcnews.com/news/us-news/epstein-lured-girls-zorro-ranch-new-mexico-investigation-jeffrey-rcna261370,NBC
https://nbcnews.com/news/us-news/epstein-files-zorro-ranch-new-mexico-survivor-alleged-sexual-abuse-rcna266917,NBC
https://nbcnews.com/news/us-news/daniel-serafini-convicted-murder-plot-mlb-pitcher-owed-money-in-laws-rcna332046,NBC
https://nbcnews.com/news/us-news/california-warehouse-worker-accused-arson-raged-online-capitalism-rcna331983,NBC
https://nbcnews.com/news/us-news/brazilian-fitness-influencer-drowns-ironman-triathlon-texas-rcna341012,NBC
https://nbcnews.com/news/us-news/bodycam-video-released-chicago-officer-fatally-shot-partner-rcna332420,NBC
https://nbcnews.com/news/us-news/2-us-embassy-staffers-2-mexican-law-enforcement-officials-die-accident-rcna340903,NBC
https://nbcnews.com/news/nbc-news-now-live-audio-listen-live-news-audio-day-rcna70163,NBC
https://nbcnews.com/news/europe,NBC
https://nbcnews.com/news/crime-courts,NBC
https://nbcnews.com/news/china,NBC
https://nbcnews.com/news/asia,NBC
https://nbcnews.com/news/africa,NBC
https://nbcnews.com/information/nbc-news-info/closed-captioning-n1307063,NBC
https://nbcnews.com/health/cancer/pancreatic-cancer-mrna-vaccine-shows-lasting-results-early-trial-rcna331969,NBC
https://nbcnews.com/health/aging/supplements-placebo-effect-biohacking-longevity-influencers-rcna266458,NBC
https://nbcnews.com/health/aging,NBC
https://nbcnews.com/business/personal-finance/vibecession-economic-data-consumers-rcna331914,NBC
https://nbcnews.com/business/personal-finance/irs-tax-refund-tips-savings-rcna331492,NBC
https://nbcnews.com/business/personal-finance,NBC
https://nbcnews.com/business/media/unlikely-coalition-fighting-block-merger-reshape-local-tv-rcna331551,NBC
https://nbcnews.com/business/markets/stocks-gas-prices-inflation-jobs-rcna331617,NBC
https://nbcnews.com/business/economy/world-cup-olympics-tickets-prices-leisure-class-rcna273720,NBC
https://nbcnews.com/business/economy/europe-maybe-6-weeks-jet-fuel-left-energy-agency-head-says-rcna332122,NBC
https://nbcnews.com/business/economy,NBC
https://nbcnews.com/business/consumer/iran-wars-hidden-cost-higher-prices-plastic-rcna331917,NBC
https://nbcnews.com/business/consumer/consumer-plan-fly-spirit-airlines-rcna332374,NBC
https://nbcnews.com/business/consumer,NBC
https://nbcnews.com/business/ceo-interviews,NBC
https://nbcnews.com/business/business-news/us-set-launch-tariff-refund-system-april-20-rcna332018,NBC
https://nbcnews.com/account/subscription,NBC
https://nbcnews.com/account/saved,NBC
https://nbcnews.com/account/profile,NBC
https://nbcnews.com/account/preferences,NBC
https://link.nbcnews.com/join/5cj/nbc-news-politics-signup,NBC
